real main.EffCooling_Global[27](t) = [
1981,         1.810345,     1.3,          1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     1.810345,     
1982,         1.841379,     1.3,          1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     1.841379,     
1983,         1.872414,     1.3,          1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     1.872414,     
1984,         1.903448,     1.3,          1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     1.903448,     
1985,         1.934483,     1.3,          1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     1.934483,     
1986,         1.965517,     1.3,          1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     1.965517,     
1987,         1.996552,     1.3,          1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     1.996552,     
1988,         2.027586,     1.3,          2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     2.027586,     
1989,         2.058621,     1.3,          2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     2.058621,     
1990,         2.089655,     1.3,          2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     2.089655,     
1991,         2.12069,      1.3,          2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      2.12069,      
1992,         2.151724,     1.3,          2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     2.151724,     
1993,         2.182759,     1.3,          2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     2.182759,     
1994,         2.213793,     1.3,          2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     2.213793,     
1995,         2.244828,     1.3,          2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     2.244828,     
1996,         2.275862,     1.3,          2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     2.275862,     
1997,         2.306897,     1.3,          2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     2.306897,     
1998,         2.337931,     1.3,          2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     2.337931,     
1999,         2.368966,     1.3,          2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     2.368966,     
2000,         2.4,          1.3,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          2.4,          
2001,         2.44,         1.3,          2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         2.44,         
2002,         2.48,         1.3,          2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         2.48,         
2003,         2.52,         1.3,          2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         2.52,         
2004,         2.56,         1.3,          2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         2.56,         
2005,         2.6,          1.3,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          2.6,          
2006,         2.64,         1.3,          2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         2.64,         
2007,         2.68,         1.3,          2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         2.68,         
2008,         2.72,         1.3,          2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         2.72,         
2009,         2.76,         1.3,          2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         2.76,         
2010,         2.8,          1.3,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          2.8,          
2011,         2.84,         1.3,          2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         2.84,         
2012,         2.88,         1.3,          2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         2.88,         
2013,         2.92,         1.3,          2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         2.92,         
2014,         2.96,         1.3,          2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         2.96,         
2015,         3,            1.3,          3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            3,            
2016,         3.04,         1.3,          3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         3.04,         
2017,         3.08,         1.3,          3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         3.08,         
2018,         3.12,         1.3,          3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         3.12,         
2019,         3.16,         1.3,          3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         3.16,         
2020,         3.2,          1.3,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          3.2,          
2030,         3.3,          2,            3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          3.3,          
2050,         3.5,          3,            3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5,          3.5
];
