real main.Phi1[27,11](t) = [
1971,         
0,            0,            0,            0.907,        1.192,        0.803,        0.953,        0.802,        0.823,        2,            1.153,        
0,            0,            0,            1.007,        1.192,        0.803,        0.953,        0.802,        1.748,        1.277,        1.153,        
0,            0,            0,            0.657,        1.192,        0.603,        0.7,          0.802,        0.7,          1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.507,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        0.7,          1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.753,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.707,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.707,        1.192,        0.757,        0.8,          0.9,          1.05,         1.3,          1.2,          
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        1.001,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        
0,            0,            0,            0.907,        1.192,        0.803,        0.7,          0.802,        1.148,        1.277,        1.153,        

1972,         
0,            0,            0,            0.914,        1.192,        0.806,        0.953,        0.802,        1.025399,     1.277,        1.153,        
0,            0,            0,            1.014,        1.192,        0.806,        0.953,        0.802,        1.950399,     1.277,        1.153,        
0,            0,            0,            0.664,        1.192,        0.606,        0.7,          0.802,        0.902399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.514,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        0.902399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.756,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.714,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.714,        1.192,        0.764,        0.8,          0.9,          1.188629,     1.3,          1.2,          
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        1.001,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        
0,            0,            0,            0.914,        1.192,        0.806,        0.7,          0.802,        1.350399,     1.277,        1.153,        

1973,         
0,            0,            0,            0.921,        1.192,        0.809,        0.953,        0.802,        1.143795,     1.277,        1.153,        
0,            0,            0,            1.021,        1.192,        0.809,        0.953,        0.802,        2.068795,     1.277,        1.153,        
0,            0,            0,            0.671,        1.192,        0.609,        0.7,          0.802,        1.020795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.521,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.020795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.759,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.721,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.721,        1.192,        0.771,        0.8,          0.9,          1.269722,     1.3,          1.2,          
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        1.001,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        
0,            0,            0,            0.921,        1.192,        0.809,        0.7,          0.802,        1.468795,     1.277,        1.153,        

1974,         
0,            0,            0,            0.928,        1.192,        0.812,        0.953,        0.802,        1.227798,     1.277,        1.153,        
0,            0,            0,            1.028,        1.192,        0.812,        0.953,        0.802,        2.152798,     1.277,        1.153,        
0,            0,            0,            0.678,        1.192,        0.612,        0.7,          0.802,        1.104798,     1.277,        1.153,        
0,            0,            0,            0.928,        1.192,        0.812,        0.7,          0.802,        1.552798,     1.277,        1.153,        
0,            0,            0,            0.928,        1.192,        0.812,        0.7,          0.802,        1.552798,     1.277,        1.153,        
