! Indicates when appliance uptake begins. Higher Phi2, later uptake
real main.Phi2[27,3,11](t) = [
1971,         
0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            

0,            0,            0,            0.5,          9,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            0.5,          9,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            0.5,          9,            5,            4,            9,            3,            5,            7,            

0,            0,            0,            10,           5,            5,            4,            9,            5,            7,            7,            
0,            0,            0,            10,           5,            2.5,          4,            9,            5,            7,            7,            
0,            0,            0,            10,           5,            3,            4,            9,            5,            7,            7,            

0,            0,            0,            10,           5,            5,            4,            9,            5,            5,            7,            
0,            0,            0,            10,           5,            5,            4,            9,            5,            5,            7,            
0,            0,            0,            10,           5,            5,            4,            9,            5,            5,            7,            

0,            0,            0,            5,            5,            5,            4,            9,            2,            5,            5,            
0,            0,            0,            5,            5,            5,            4,            9,            2,            5,            5,            
0,            0,            0,            5,            5,            5,            4,            9,            2,            5,            5,            

0,            0,            0,            10,           5.72,         5,            4,            9,            8,            7,            7,            
0,            0,            0,            10,           5.72,         5,            4,            9,            8,            7,            7,            
0,            0,            0,            1.8,          5.72,         8,            4,            9,            8,            7,            7,            

0,            0,            0,            10,           5,            5,            4,            9,            5,            7,            7,            
0,            0,            0,            10,           5,            5,            4,            9,            5,            7,            7,            
0,            0,            0,            10,           5,            5,            4,            9,            5,            7,            7,            

0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            
0,            0,            0,            5,            5,            5,            4,            9,            3,            5,            7,            

0,            0,            0,            3,            5,            5,            4,            9,            5,            5,            4,            
0,            0,            0,            3,            5,            5,            4,            9,            5,            5,            4,            
0,            0,            0,            3,            5,            5,            4,            9,            5,            5,            4,            

0,            0,            0,            1,            5,            3,            3,            8,            3,            5,            7,            
0,            0,            0,            1,            5,            3,            3,            8,            3,            5,            7,            
0,            0,            0,            1,            5,            3,            3,            8,            3,            5,            7,            

0,            0,            0,            3,            10,           5,            9,            9,            3.5,          5,            7,            
0,            0,            0,            3,            10,           5,            9,            9,            3.5,          5,            7,            
0,            0,            0,            3,            10,           5,            9,            9,            3.5,          5,            7,            

0,            0,            0,            5,            5,            5,            4,            9,            4,            5,            8,            
0,            0,            0,            5,            5,            5,            4,            9,            4,            5,            8,            
0,            0,            0,            5,            5,            5,            4,            9,            4,            5,            8,            

0,            0,            0,            9,            5,            5,            4,            7,            3,            5,            7,            
0,            0,            0,            9,            5,            5,            4,            7,            3,            5,            7,            
0,            0,            0,            11,           5,            5,            4,            7,            3,            5,            7,            

0,            0,            0,            10,           7,            5,            4,            9,            1.35,         5,            5,            
0,            0,            0,            10,           7,            5,            4,            9,            1.35,         5,            5,            
0,            0,            0,            10,           7,            5,            4,            9,            1.35,         5,            5,            

